Symbol,CIK,Year,Filing Date,Cosine Distance,Return Date,Return,Return +1,Cosine Similarity,Bins
TSCO,916365,2011,2011-02-23,0.002184128547472741,2011-02-28,1.6176,14.9606,0.9978158714525273,4
TSCO,916365,2012,2012-02-29,0.012908753041232846,2012-02-29,5.9676,5.9553,0.9870912469587672,2
TSCO,916365,2014,2014-02-19,0.002855276899467629,2014-02-28,6.2848,0.0992,0.9971447231005324,4
TSCO,916365,2015,2015-02-18,0.0005581700908443565,2015-02-27,8.7594,-3.4725,0.9994418299091556,5
TSCO,916365,2016,2017-02-23,0.0049698579663350895,2017-02-28,-3.4207,6.9646,0.9950301420336649,3
TSCO,916365,2017,2018-02-22,0.008657501175170945,2018-02-28,-14.4918,-2.7359,0.991342498824829,2
TSCO,916365,2018,2019-02-21,0.002507613001769826,2019-02-28,12.014,-2.9416,0.9974923869982302,4
TSCO,916365,2019,2020-02-20,0.0063945230917161755,2020-02-28,-4.4002,2.5275,0.9936054769082838,3
TSCO,916365,2020,2021-02-18,0.0020210750285166723,2021-02-26,12.5159,-4.4741,0.9979789249714833,5
TSCO,916365,2021,2022-02-17,0.014206428405101668,2022-02-28,-6.2297,11.3991,0.9857935715948983,2
TSCO,916365,2022,2023-02-23,0.005023768548885643,2023-02-28,2.7633,14.5149,0.9949762314511144,3
TSCO,916365,2023,2024-02-23,0.02067540525196898,2024-02-29,13.7222,0.7631,0.979324594748031,2
TDG,1260221,2007,2007-11-21,0.011614264040308075,2007-11-30,4.7452,-5.2643,0.9883857359596919,3
TDG,1260221,2008,2008-11-25,0.011156303487181995,2008-11-28,17.7837,-5.4366,0.988843696512818,3
TDG,1260221,2009,2009-11-24,0.002160971652368726,2009-11-30,10.6432,9.5502,0.9978390283476313,5
TDG,1260221,2010,2010-11-15,0.002209697935531274,2010-11-30,3.365,5.1241,0.9977903020644687,4
TDG,1260221,2011,2011-11-18,0.004291082148634273,2011-11-30,2.6618,-0.7675,0.9957089178513657,3
TDG,1260221,2012,2012-11-16,0.0022606989371656283,2012-11-30,2.1095,0.25,0.9977393010628344,4
TDG,1260221,2013,2013-11-15,0.0020685916067626486,2013-11-29,7.6405,2.875,0.9979314083932374,4
TDG,1260221,2014,2014-11-14,0.01332773650675545,2014-11-28,5.7531,-0.728,0.9866722634932446,2
TDG,1260221,2015,2015-11-13,0.010201389681878004,2015-11-30,6.7228,-2.6339,0.989798610318122,2
TDG,1260221,2016,2016-11-15,0.013499289744186349,2016-11-30,-7.7186,-0.9824,0.9865007102558137,2
TDG,1260221,2017,2017-11-13,0.03151030325079063,2017-11-30,2.2667,-3.2313,0.9684896967492094,1
TDG,1260221,2018,2018-11-09,0.020557782317865092,2018-11-30,9.514,-5.9751,0.9794422176821349,1
TDG,1260221,2019,2019-11-19,0.007367635778823267,2019-11-29,7.7563,4.4789,0.9926323642211767,3
TDG,1260221,2020,2020-11-12,0.0053167944961576286,2020-11-30,21.3192,6.8475,0.9946832055038424,3
TDG,1260221,2021,2021-11-16,0.0047528248906574255,2021-11-30,-7.3371,10.0735,0.9952471751093426,3
TDG,1260221,2022,2022-11-10,0.0009944273277552318,2022-11-30,9.1601,0.183,0.9990055726722448,5
TDG,1260221,2023,2023-11-09,0.008091183822924508,2023-11-30,20.5026,5.0609,0.9919088161770755,3
TDG,1260221,2024,2024-11-07,0.0037543258387540135,2024-11-29,-3.7879,1.1421,0.996245674161246,4
TRMB,864749,2004,2004-03-16,0.043953471659930354,2004-03-31,4.0133,9.0078,0.9560465283400696,1
TRMB,864749,2006,2006-03-10,0.04021269018257945,2006-03-31,10.1198,5.172,0.9597873098174206,1
TRMB,864749,2007,2008-02-26,0.00560070003434765,2008-02-29,3.3648,1.4361,0.9943992999656524,3
TRMB,864749,2009,2009-03-03,0.0024898412156835192,2009-03-31,8.3688,40.3141,0.9975101587843165,5
TRMB,864749,2010,2010-02-26,0.013486580278619487,2010-02-26,17.3875,6.885,0.9865134197213805,2
TRMB,864749,2011,2012-02-28,0.0628304612232169,2012-02-29,7.3884,2.8281,0.9371695387767831,1
TRMB,864749,2012,2013-02-25,0.03152665737883986,2013-02-28,-4.912,8.2124,0.9684733426211601,1
TRMB,864749,2014,2014-02-25,0.017125044335191908,2014-02-28,18.0019,1.8873,0.9828749556648081,2
TRMB,864749,2015,2015-02-25,0.007387531345597775,2015-02-27,9.6477,-3.596,0.9926124686544022,3
TRMB,864749,2016,2016-02-24,0.009422144461367132,2016-02-29,20.5806,6.6208,0.9905778555386329,2
TRMB,864749,2017,2018-02-27,0.0011917549568862817,2018-02-28,-13.9909,3.1582,0.9988082450431137,5
TRMB,864749,2018,2019-02-22,0.007178803488804397,2019-02-28,6.24,-5.4047,0.9928211965111956,3
TRMB,864749,2020,2020-02-28,0.009007906039837255,2020-02-28,-7.1496,-19.3769,0.9909920939601627,2
TRMB,864749,2021,2021-02-26,0.006127072806700995,2021-02-26,12.4867,4.9231,0.993872927193299,3
TRMB,864749,2022,2023-02-17,0.0016159614817223833,2023-02-28,-10.3341,3.4265,0.9983840385182776,4
TRMB,864749,2023,2024-02-26,0.0015188180335363732,2024-02-29,20.3107,0.6915,0.9984811819664636,5
TSN,100493,2004,2004-12-15,0.013977382650840031,2004-12-31,12.2636,-6.6848,0.98602261734916,3
TSN,100493,2005,2005-12-12,0.007734215152180868,2005-12-30,1.6043,-16.1988,0.9922657848478191,3
TSN,100493,2006,2006-12-13,0.004243624537952573,2006-12-29,3.5242,7.9027,0.9957563754620474,4
TSN,100493,2007,2007-11-21,0.03121706456967077,2007-11-30,-5.3798,2.8169,0.9687829354303292,1
TSN,100493,2008,2008-11-20,0.053801167775145875,2008-11-28,-22.7689,30.5514,0.9461988322248541,1
TSN,100493,2009,2009-11-23,0.03079545909899417,2009-11-30,-3.6741,2.0799,0.9692045409010058,1
TSN,100493,2010,2010-11-22,0.0064102290294763,2010-11-30,2.0579,8.7808,0.9935897709705237,3
TSN,100493,2011,2011-11-21,0.01602195137170792,2011-11-30,4.5596,2.4826,0.9839780486282921,2
TSN,100493,2012,2012-11-19,0.03513862808150514,2012-11-30,14.9316,1.1998,0.9648613719184949,1
TSN,100493,2013,2013-11-18,0.00732814218943223,2013-11-29,14.7994,5.5854,0.9926718578105678,3
TSN,100493,2014,2014-11-17,0.007344633356211716,2014-11-28,5.1797,-5.3141,0.9926553666437883,3
TSN,100493,2015,2015-11-23,0.0034721492439125923,2015-11-30,13.0523,6.66,0.9965278507560874,3
TSN,100493,2016,2016-11-21,0.014341448642426924,2016-11-30,-19.4989,8.5724,0.9856585513575731,2
TSN,100493,2017,2017-11-13,0.007246457639819015,2017-11-30,13.2218,-1.4347,0.992753542360181,3
TSN,100493,2018,2018-11-13,0.00478261619808984,2018-11-30,-0.993,-9.4148,0.9952173838019102,3
TSN,100493,2019,2019-11-12,0.008473847197660533,2019-11-29,9.0832,1.2793,0.9915261528023395,3
TSN,100493,2020,2020-11-16,0.01164114026882035,2020-11-30,14.7038,-1.1656,0.9883588597311797,2
TSN,100493,2021,2021-11-15,0.0015124810139861555,2021-11-30,-0.6878,10.385,0.9984875189860138,4
TSN,100493,2022,2022-11-14,0.08494533291517392,2022-11-30,-2.3263,-6.0803,0.9150546670848261,1
TSN,100493,2023,2023-11-13,0.0642679859817259,2023-11-30,2.1144,14.7523,0.9357320140182741,1
TSN,100493,2024,2024-11-12,0.001730397622867863,2024-11-29,10.9404,-10.9457,0.9982696023771321,5
USB,36104,2004,2005-02-28,0.010464577615969528,2005-02-28,-0.9983,-2.2433,0.9895354223840305,3
USB,36104,2005,2006-03-07,0.0020840355042375247,2006-03-31,-0.2588,-3.1922,0.9979159644957625,5
USB,36104,2006,2007-02-26,0.0317789319877102,2007-02-28,0.1685,-0.2588,0.9682210680122898,1
USB,36104,2007,2008-02-25,0.020399597366364097,2008-02-29,-5.6848,-0.8132,0.9796004026336359,2
USB,36104,2008,2009-03-02,0.023619140570617425,2009-03-31,2.4458,4.7281,0.9763808594293826,2
USB,36104,2009,2010-02-26,0.029328282919753312,2010-02-26,-1.874,2.4458,0.9706717170802467,2
USB,36104,2010,2011-02-28,0.0011522414769872258,2011-02-28,2.7037,5.3637,0.9988477585230128,5
USB,36104,2011,2012-02-23,0.022114681904676137,2012-02-29,4.1814,-4.2373,0.9778853180953239,1
USB,36104,2012,2013-02-22,0.025102002109502308,2013-02-28,2.6586,8.4184,0.9748979978904977,1
USB,36104,2013,2014-02-21,0.0014604418588622936,2014-02-28,3.549,0.4267,0.9985395581411377,4
USB,36104,2014,2015-02-27,0.0012010218850428966,2015-02-27,6.4424,4.7399,0.9987989781149571,4
USB,36104,2015,2016-02-25,0.02701856915475398,2016-02-29,-3.8442,-1.558,0.972981430845246,1
USB,36104,2016,2017-02-23,0.0013019019736462134,2017-02-28,4.4634,6.0358,0.9986980980263538,5
USB,36104,2017,2018-02-22,0.027993258762078588,2018-02-28,-4.8652,-5.8546,0.9720067412379214,1
USB,36104,2018,2019-02-22,0.0005894369320573745,2019-02-28,1.036,-6.5489,0.9994105630679426,5
USB,36104,2019,2020-02-20,0.028583628592787402,2020-02-28,-12.7396,-6.0553,0.9714163714072126,1
USB,36104,2020,2021-02-23,0.013111361654115194,2021-02-26,16.6861,-24.9139,0.9868886383458848,2
USB,36104,2021,2022-02-22,0.003986629215467552,2022-02-28,-2.8355,11.46,0.9960133707845324,3
USB,36104,2022,2023-02-27,0.018952934325772608,2023-02-28,-4.1566,-5.1822,0.9810470656742274,2
USB,36104,2023,2024-02-20,0.001092023516134688,2024-02-29,1.0111,-23.4653,0.9989079764838653,5
ULTA,1403568,2009,2009-04-02,0.012503478876026097,2009-04-30,32.1752,-2.1714,0.9874965211239739,3
ULTA,1403568,2010,2010-03-31,0.010086047310882362,2010-03-31,23.4043,2.2104,0.9899139526891176,2
ULTA,1403568,2011,2011-03-30,0.004134450285678382,2011-03-31,15.3367,10.5132,0.9958655497143216,3
ULTA,1403568,2012,2012-03-28,0.004634267000059422,2012-03-30,12.7943,-5.0705,0.9953657329999406,3
ULTA,1403568,2013,2013-04-03,0.005517171410767463,2013-04-30,7.8238,3.5482,0.9944828285892325,3
ULTA,1403568,2014,2014-04-02,0.005011464921057529,2014-04-30,-9.9856,-3.2037,0.9949885350789425,3
ULTA,1403568,2015,2015-04-01,0.0007476154752656949,2015-04-30,0.1591,1.0126,0.9992523845247343,5
ULTA,1403568,2016,2016-03-30,0.0022729871204710816,2016-03-31,17.2831,7.5049,0.9977270128795289,4
ULTA,1403568,2017,2017-03-28,0.01620384142699849,2017-03-31,4.3156,-1.3288,0.9837961585730015,2
ULTA,1403568,2018,2018-04-03,0.007671591795543886,2018-04-30,22.8325,-1.5942,0.9923284082044561,2
ULTA,1403568,2019,2019-04-02,0.001582307179858189,2019-04-30,0.0717,-4.4702,0.9984176928201418,5
ULTA,1403568,2020,2020-03-27,0.10535077401633774,2020-03-31,-31.6582,24.0296,0.8946492259836623,1
ULTA,1403568,2021,2021-03-26,0.11696558516001354,2021-03-31,-4.0828,6.5272,0.8830344148399865,1
ULTA,1403568,2022,2022-03-25,0.006786803755489346,2022-03-31,6.3338,-0.3566,0.9932131962445107,3
ULTA,1403568,2023,2023-03-24,0.00034474445535870313,2023-03-31,5.1793,1.0556,0.9996552555446413,5
ULTA,1403568,2024,2024-03-26,0.08800345220864336,2024-03-28,-4.6814,-22.575,0.9119965477913566,1
UNP,100885,2004,2005-02-25,0.007606837154932711,2005-02-28,6.4597,-5.5311,0.9923931628450673,4
UNP,100885,2005,2006-02-24,0.030305882307501197,2006-02-28,0.1017,10.3231,0.9696941176924988,1
UNP,100885,2006,2007-02-23,0.01764831157534319,2007-02-28,-2.0495,5.7595,0.9823516884246568,2
UNP,100885,2007,2008-02-28,0.03937162993783583,2008-02-29,0.0,3.0128,0.9606283700621642,1
UNP,100885,2008,2009-02-06,0.054241176685918435,2009-02-27,-13.7018,0.8496,0.9457588233140816,1
UNP,100885,2009,2010-02-05,0.07289707195059814,2010-02-26,11.8017,9.5682,0.9271029280494019,1
UNP,100885,2010,2011-02-04,0.017724407013013144,2011-02-28,1.2258,8.8021,0.9822755929869869,2
UNP,100885,2011,2012-02-03,0.002093260198152702,2012-02-29,-3.0269,3.0605,0.9979067398018473,4
UNP,100885,2012,2013-02-08,0.001469755383497473,2013-02-28,4.8228,-2.5125,0.9985302446165025,4
UNP,100885,2013,2014-02-07,0.015617806498583686,2014-02-28,4.0461,3.8655,0.9843821935014163,2
UNP,100885,2014,2015-02-06,0.003173916804896759,2015-02-27,3.0714,4.0359,0.9968260831951032,3
UNP,100885,2015,2016-02-05,0.0002515820749673381,2016-02-29,10.2917,-9.9368,0.9997484179250327,5
UNP,100885,2016,2017-02-03,0.00042736850379598845,2017-02-28,1.8437,0.875,0.999572631496204,5
UNP,100885,2017,2018-02-09,0.007189363940950044,2018-02-28,-1.8876,-1.8714,0.99281063605905,3
UNP,100885,2018,2019-02-08,0.0074137475643836215,2019-02-28,5.9785,3.2092,0.9925862524356164,2
UNP,100885,2019,2020-02-07,0.008510905070976627,2020-02-28,-10.389,-0.2982,0.9914890949290234,3
UNP,100885,2020,2021-02-05,0.00877479204459608,2021-02-26,4.7906,-11.7452,0.9912252079554039,2
UNP,100885,2021,2022-02-04,0.007995094760648636,2022-02-28,1.055,7.0159,0.9920049052393514,3
UNP,100885,2022,2023-02-10,0.00285887480105107,2023-02-28,2.15,11.0836,0.9971411251989489,4
UNP,100885,2023,2024-02-09,0.013427889703657714,2024-02-29,4.5341,-2.9043,0.9865721102963423,2
UPS,1090727,2004,2005-03-14,0.010560189507419437,2005-03-31,-6.1298,0.4439,0.9894398104925806,3
UPS,1090727,2005,2006-03-14,0.014896183329271562,2006-03-31,6.2508,-1.9659,0.9851038166707284,2
UPS,1090727,2006,2007-03-01,0.022051964080950226,2007-03-30,-0.1282,2.129,0.9779480359190498,2
UPS,1090727,2007,2008-02-29,0.005550699570806561,2008-02-29,-3.1246,-0.1282,0.9944493004291934,3
UPS,1090727,2008,2009-02-27,0.017797566689438993,2009-02-27,-2.024,3.9579,0.982202433310561,2
UPS,1090727,2009,2010-02-26,0.020135326692420352,2010-02-26,2.4927,19.524,0.9798646733075796,2
UPS,1090727,2010,2011-02-28,0.04925885867071966,2011-02-28,3.7699,9.6527,0.9507411413292803,1
UPS,1090727,2011,2012-02-27,0.0062508782949792785,2012-02-29,2.5248,0.7046,0.9937491217050207,3
UPS,1090727,2012,2013-02-28,0.0013462750440160764,2013-02-28,5.0196,4.8448,0.9986537249559839,5
UPS,1090727,2013,2014-02-28,0.0034845610171176933,2014-02-28,1.2706,3.9322,0.9965154389828823,3
UPS,1090727,2014,2015-02-27,0.051049730227893386,2015-02-27,3.6625,1.6811,0.9489502697721066,1
UPS,1090727,2015,2016-02-25,0.1047433228162612,2016-02-29,4.4313,-4.7085,0.8952566771837388,1
UPS,1090727,2016,2017-02-21,0.0009062502758439006,2017-02-28,-2.3275,9.2387,0.9990937497241561,5
UPS,1090727,2017,2018-02-21,0.0014169102073390283,2018-02-28,-17.2793,1.4561,0.998583089792661,4
UPS,1090727,2018,2019-02-21,0.009915543979397645,2019-02-28,5.4649,0.2394,0.9900844560206024,2
UPS,1090727,2019,2020-02-20,0.007304385042181227,2020-02-28,-11.6113,1.3975,0.9926956149578188,3
UPS,1090727,2020,2021-02-22,0.00319547888442151,2021-02-26,2.4839,3.2379,0.9968045211155785,4
UPS,1090727,2021,2022-02-22,0.008186851656803329,2022-02-28,4.8118,7.7045,0.9918131483431967,3
UPS,1090727,2022,2023-02-21,0.06821889781074908,2023-02-28,-0.6046,1.92,0.9317811021892509,1
UPS,1090727,2023,2024-02-20,0.05550249325241108,2024-02-29,5.6307,6.3017,0.9444975067475889,1
UNH,731766,2004,2005-03-01,0.036118798480186065,2005-03-31,4.6621,-4.5934,0.9638812015198139,1
UNH,731766,2005,2006-02-24,0.010142790301908455,2006-02-28,-2.0027,4.6621,0.9898572096980915,3
UNH,731766,2006,2007-03-06,0.03128118999861207,2007-03-30,1.5715,-10.956,0.9687188100013879,1
UNH,731766,2007,2008-02-21,0.012653413190508056,2008-02-29,-8.5759,1.5715,0.9873465868094919,2
UNH,731766,2008,2009-02-11,0.034537316989765254,2009-02-27,-30.6389,-26.0112,0.9654626830102347,1
UNH,731766,2009,2010-02-10,0.049294613109484686,2010-02-26,2.6061,6.6667,0.9507053868905153,1
UNH,731766,2010,2011-02-10,0.004065101298998508,2011-02-28,3.7272,-3.5145,0.9959348987010015,3
UNH,731766,2011,2012-02-09,0.00664958173686947,2012-02-29,7.6463,6.4467,0.9933504182631305,3
UNH,731766,2012,2013-02-07,0.009257603558265881,2013-02-28,-3.1878,6.0135,0.9907423964417341,2
UNH,731766,2013,2014-02-12,0.0017108991102818827,2014-02-28,6.9037,7.4322,0.9982891008897181,4
UNH,731766,2014,2015-02-10,0.0033750023808041263,2015-02-27,6.9459,6.4708,0.9966249976191959,3
UNH,731766,2015,2016-02-09,0.003878882285658136,2016-02-29,3.4213,4.4311,0.9961211177143419,3
UNH,731766,2016,2017-02-08,0.001522522091889078,2017-02-28,2.0234,8.6482,0.9984774779081109,4
UNH,731766,2017,2018-02-13,0.003132822486345832,2018-02-28,-4.4852,-0.4505,0.9968671775136542,4
UNH,731766,2018,2019-02-12,0.008809915440041949,2019-02-28,-10.3553,-5.0451,0.991190084559958,2
UNH,731766,2019,2020-02-14,0.01088820949731406,2020-02-28,-6.4195,2.4523,0.9891117905026859,2
UNH,731766,2020,2021-03-01,0.001768260232046237,2021-03-31,12.3713,17.2789,0.9982317397679538,5
UNH,731766,2021,2022-02-15,0.04860481766154834,2022-02-28,0.6983,12.3713,0.9513951823384517,1
UNH,731766,2022,2023-02-24,0.0035933176332239025,2023-02-28,-4.6576,7.4705,0.9964066823667761,3
UNH,731766,2023,2024-02-28,0.0028437550475253204,2024-02-29,-3.5448,-0.3572,0.9971562449524747,4
UHS,352915,2004,2005-03-16,0.004312024556860639,2005-03-31,11.017,-4.7102,0.9956879754431394,5
UHS,352915,2005,2006-03-15,0.0064078315977341704,2006-03-31,1.1149,8.2824,0.9935921684022658,4
UHS,352915,2006,2007-02-28,0.001257341000251655,2007-02-28,0.0173,1.1149,0.9987426589997483,5
UHS,352915,2007,2008-02-28,0.001136999790905202,2008-02-29,13.5158,-1.037,0.9988630002090948,5
UHS,352915,2008,2009-02-26,0.000956894668713959,2009-02-27,-2.4835,0.5054,0.999043105331286,5
UHS,352915,2009,2010-02-25,0.0020871543936573644,2010-02-26,6.5501,4.0999,0.9979128456063426,5
UHS,352915,2010,2011-02-28,0.00269093107096241,2011-02-28,8.6936,13.1206,0.9973090689290376,4
UHS,352915,2011,2012-02-27,0.0013079672920093266,2012-02-29,8.1618,8.0945,0.9986920327079907,5
UHS,352915,2012,2013-02-28,0.0007648160256370495,2013-02-28,2.2952,-6.0525,0.999235183974363,5
UHS,352915,2013,2014-02-27,0.00032820215518558626,2014-02-28,-2.0605,10.3299,0.9996717978448144,5
UHS,352915,2014,2015-02-26,0.0007891163376392285,2015-02-27,10.6505,2.2297,0.9992108836623608,5
UHS,352915,2015,2016-02-25,0.0005632726271620481,2016-02-29,-1.9265,3.8465,0.999436727372838,5
UHS,352915,2016,2017-02-28,0.0009184456342962166,2017-02-28,11.6044,13.0017,0.9990815543657038,5
UHS,352915,2017,2018-02-28,0.0005575928911781824,2018-02-28,-5.9259,-0.9156,0.9994424071088218,5
UHS,352915,2018,2019-02-27,0.0025190452959188425,2019-02-28,4.8291,3.6865,0.9974809547040812,4
UHS,352915,2019,2020-02-26,0.002550463394661917,2020-02-28,-9.6054,-3.6447,0.9974495366053381,5
UHS,352915,2020,2021-02-25,0.0011820688519190714,2021-02-26,0.5213,-19.9289,0.9988179311480809,5
UHS,352915,2021,2022-02-24,0.019274983128797052,2022-02-28,10.8181,6.5906,0.980725016871203,2
UHS,352915,2022,2023-02-27,0.013592991614912675,2023-02-28,-9.7429,0.7087,0.9864070083850873,2
UHS,352915,2023,2024-02-27,0.0014677251609976905,2024-02-29,5.3208,-4.8439,0.9985322748390023,5
VRSN,1014473,2004,2005-03-16,0.02330982159052586,2005-03-31,4.6681,-2.2905,0.9766901784094741,2
VRSN,1014473,2005,2006-03-13,0.01509266341436244,2006-03-31,1.3948,-7.8397,0.9849073365856376,2
VRSN,1014473,2006,2007-07-12,0.023828714850054222,2007-07-31,-6.4292,12.8834,0.9761712851499458,2
VRSN,1014473,2007,2008-02-29,0.008408473629733626,2008-02-29,2.5943,-0.7115,0.9915915263702664,3
VRSN,1014473,2008,2009-03-03,0.01467404509887138,2009-03-31,-2.3797,8.4537,0.9853259549011286,3
VRSN,1014473,2009,2010-02-26,0.02387946541069752,2010-02-26,8.7735,-2.3797,0.9761205345893025,2
VRSN,1014473,2010,2011-02-24,0.0029052316261914957,2011-02-28,4.8737,4.4141,0.9970947683738085,4
VRSN,1014473,2011,2012-02-24,0.002333350523116229,2012-02-29,-0.243,2.607,0.9976666494768838,4
VRSN,1014473,2012,2013-02-28,0.001349397625106774,2013-02-28,5.5287,3.7889,0.9986506023748932,5
VRSN,1014473,2013,2014-02-21,0.00256544759315247,2014-02-28,-6.1957,3.1871,0.9974345524068475,4
VRSN,1014473,2014,2015-02-13,0.002207170148853188,2015-02-27,17.511,-2.1775,0.9977928298511468,4
VRSN,1014473,2015,2016-02-19,0.004681802831368764,2016-02-29,11.7593,4.6079,0.9953181971686312,3
VRSN,1014473,2016,2017-02-17,0.0023711786869056173,2017-02-28,2.8176,4.7935,0.9976288213130944,4
VRSN,1014473,2017,2018-02-16,0.01721086978680586,2018-02-28,0.9572,5.6263,0.9827891302131941,2
VRSN,1014473,2018,2019-02-15,0.030191894744250547,2019-02-28,5.1811,2.1893,0.9698081052557495,1
VRSN,1014473,2019,2020-02-14,0.03178146201112919,2020-02-28,-8.8354,1.9771,0.9682185379888708,1
VRSN,1014473,2020,2021-02-19,0.016551330243753104,2021-02-26,-0.0206,-5.0909,0.9834486697562469,2
VRSN,1014473,2021,2022-02-18,0.045590175433372626,2022-02-28,-1.5931,2.4378,0.9544098245666274,1
VRSN,1014473,2022,2023-02-17,0.10219707173675108,2023-02-28,-9.7317,4.0895,0.8978029282632489,1
VRSN,1014473,2023,2024-02-15,0.00414348836450662,2024-02-29,-1.8051,7.3668,0.9958565116354934,3
VRSK,1442145,2010,2011-02-28,0.0010256363422802561,2011-02-28,-4.3748,-0.3534,0.9989743636577197,5
VRSK,1442145,2011,2012-02-28,0.001043879759720534,2012-02-29,8.5871,1.2674,0.9989561202402795,5
VRSK,1442145,2012,2013-02-26,0.0010236100394908076,2013-02-28,6.0007,7.977,0.9989763899605092,5
VRSK,1442145,2013,2014-02-25,0.006138513049098959,2014-02-28,-0.2271,5.3874,0.993861486950901,3
VRSK,1442145,2014,2015-02-24,0.005303739010505071,2015-02-27,11.5929,-5.8934,0.9946962609894949,3
VRSK,1442145,2015,2016-02-24,0.0018444710444194268,2016-02-29,-0.2192,-0.5709,0.9981555289555806,4
VRSK,1442145,2016,2017-02-21,0.0011211669539117342,2017-02-28,0.3388,9.7199,0.9988788330460883,5
VRSK,1442145,2017,2018-02-20,0.0006618957424890937,2018-02-28,2.1389,-2.1467,0.9993381042575109,5
VRSK,1442145,2018,2019-02-19,0.001317012388956318,2019-02-28,7.6825,1.7712,0.9986829876110437,5
VRSK,1442145,2019,2020-02-18,0.0025981514943616,2020-02-28,-4.5301,5.3943,0.9974018485056384,5
VRSK,1442145,2020,2021-02-23,0.004550363656141254,2021-02-26,-10.7084,-9.9671,0.9954496363438587,3
VRSK,1442145,2021,2022-02-22,0.0026808892033003406,2022-02-28,-9.5804,8.0134,0.9973191107966997,4
VRSK,1442145,2022,2023-02-28,0.0017775833430142551,2023-02-28,-5.8749,21.2022,0.9982224166569857,4
VRSK,1442145,2023,2024-02-21,0.0025934539835110737,2024-02-29,0.1532,12.3254,0.9974065460164889,4
VZ,732712,2004,2005-03-14,0.011490145113886685,2005-03-31,-1.3067,4.3377,0.9885098548861133,3
VZ,732712,2005,2006-03-14,0.018965092347187795,2006-03-31,1.0683,1.9859,0.9810349076528122,2
VZ,732712,2006,2007-03-01,0.03745647642425043,2007-03-30,1.3904,-1.835,0.9625435235757496,1
VZ,732712,2007,2008-02-28,0.00270572178150541,2008-02-29,-6.4641,1.3904,0.9972942782184946,4
VZ,732712,2008,2009-02-24,0.002741999754466651,2009-02-27,-4.4861,0.3579,0.9972580002455333,5
VZ,732712,2009,2010-02-26,0.005632779905657026,2010-02-26,-1.6655,5.8535,0.994367220094343,4
VZ,732712,2010,2011-02-28,0.006565822273131738,2011-02-28,3.6496,7.2243,0.9934341777268683,3
VZ,732712,2011,2012-02-24,0.009867687154024418,2012-02-29,1.1949,4.3879,0.9901323128459756,2
VZ,732712,2012,2013-02-26,0.0009312829672170064,2013-02-28,6.6957,0.3149,0.999068717032783,5
VZ,732712,2013,2014-02-27,0.012850939404000394,2014-02-28,-0.9163,5.6308,0.9871490605959996,2
VZ,732712,2014,2015-02-23,0.03763062427671349,2015-02-27,8.182,-0.021,0.9623693757232865,1
VZ,732712,2015,2016-02-23,0.049705296952723854,2016-02-29,1.5209,-1.6582,0.9502947030472761,1
VZ,732712,2016,2017-02-21,0.0017267007949391955,2017-02-28,1.2651,6.6036,0.9982732992050608,4
VZ,732712,2017,2018-02-23,0.012289514233218557,2018-02-28,-11.707,-1.7731,0.9877104857667814,2
VZ,732712,2018,2019-02-15,0.0093064555740896,2019-02-28,3.3781,0.1676,0.9906935444259104,2
VZ,732712,2019,2020-02-21,0.021708312570035027,2020-02-28,-8.8829,3.8827,0.978291687429965,1
VZ,732712,2020,2021-02-25,0.0025984371724150357,2021-02-26,1.0046,-0.7939,0.997401562827585,4
VZ,732712,2021,2022-02-11,0.001330428365227343,2022-02-28,0.8266,5.1537,0.9986695716347727,5
VZ,732712,2022,2023-02-10,0.0004249777813227773,2023-02-28,-6.6394,-5.0866,0.9995750222186772,5
VZ,732712,2023,2024-02-09,0.001187798461125933,2024-02-29,-5.5018,0.2061,0.9988122015388741,5
VMC,1396009,2008,2009-03-02,0.02579234729020774,2009-03-31,6.9548,3.6446,0.9742076527097923,2
VMC,1396009,2009,2010-02-26,0.03049536842415801,2010-02-26,-1.1994,6.9548,0.969504631575842,1
VMC,1396009,2010,2011-02-28,0.0030568323365914862,2011-02-28,8.3177,8.8229,0.9969431676634085,4
VMC,1396009,2011,2012-02-29,0.0025086164779266618,2012-02-29,1.6188,-0.5453,0.9974913835220733,4
VMC,1396009,2012,2013-02-28,0.002157555347137352,2013-02-28,-9.9364,-4.1068,0.9978424446528626,4
VMC,1396009,2013,2014-02-26,0.0018382629518779448,2014-02-28,10.1247,1.5119,0.998161737048122,4
VMC,1396009,2014,2015-02-27,0.011912128623276619,2015-02-27,17.8556,-2.1787,0.9880878713767234,2
VMC,1396009,2015,2016-02-25,0.005613350495160319,2016-02-29,11.9388,1.5663,0.9943866495048397,3
VMC,1396009,2016,2017-02-24,0.00872719924494636,2017-02-28,-5.8209,7.145,0.9912728007550536,2
VMC,1396009,2017,2018-02-27,0.0010102560101687974,2018-02-28,-12.8434,-0.1078,0.9989897439898312,5
VMC,1396009,2018,2019-02-26,0.001014236597507212,2019-02-28,9.9557,-3.0239,0.9989857634024928,5
VMC,1396009,2019,2020-02-26,0.0023393395033388664,2020-02-28,-14.8486,6.2265,0.9976606604966611,5
VMC,1396009,2020,2021-02-25,0.0020391643812865956,2021-02-26,12.2167,-10.1364,0.9979608356187134,5
VMC,1396009,2021,2022-02-25,0.0018580652368103134,2022-02-28,-4.4454,1.054,0.9981419347631897,4
